Transcript ID: CHS.22394.22, TPM: 76.900711
Transcript ID: CHS.173302.1, TPM: 0.0
Transcript ID: CHS.22919.3, TPM: 0.0
Transcript ID: CHS.173337.2, TPM: 0.0
Transcript ID: CHS.22783.11, TPM: 308.015564
Transcript ID: CHS.22139.31, TPM: 14.885302
Transcript ID: CHS.23945.1, TPM: 0.0
Transcript ID: MSTRG.1512.8, TPM: 62.528069
Transcript ID: CHS.22186.1, TPM: 2.471853
Transcript ID: MSTRG.1512.1, TPM: 287.674988
Transcript ID: MSTRG.1512.2, TPM: 126.595917
Transcript ID: CHS.23080.1, TPM: 0.0
Transcript ID: CHS.21224.7, TPM: 141.377716
Transcript ID: CHS.21224.5, TPM: 99.956711
Transcript ID: CHS.23504.82, TPM: 0.0
Transcript ID: CHS.173421.1, TPM: 30.269983
Transcript ID: CHS.21074.22, TPM: 887.419373
Transcript ID: MSTRG.1536.6, TPM: 427.680359
Transcript ID: CHS.60368.1, TPM: 0.0
Transcript ID: MSTRG.1536.4, TPM: 904.513855
Transcript ID: MSTRG.1536.5, TPM: 2577.677002
Transcript ID: MSTRG.1620.1, TPM: 144.718338
Transcript ID: CHS.128786.1, TPM: 23.683197
Transcript ID: CHS.128953.1, TPM: 2.18527
Transcript ID: CHS.134213.2, TPM: 10.807972
Transcript ID: CHS.21089.4, TPM: 0.0
Transcript ID: MSTRG.1442.20, TPM: 119.60125
Transcript ID: CHS.22445.40, TPM: 123.125015
Transcript ID: MSTRG.697.1, TPM: 119.977867
Transcript ID: MSTRG.697.3, TPM: 28.051987
Transcript ID: MSTRG.1568.1, TPM: 48.460613
Transcript ID: CHS.21086.1, TPM: 3.582525
Transcript ID: MSTRG.262.1, TPM: 168.205917
Transcript ID: MSTRG.1508.2, TPM: 67.920212
Transcript ID: CHS.175734.1, TPM: 0.0
Transcript ID: CHS.173366.1, TPM: 0.0
Transcript ID: CHS.142832.2, TPM: 0.0
Transcript ID: CHS.23864.3, TPM: 0.0
Transcript ID: CHS.23864.1, TPM: 0.0
Transcript ID: CHS.22266.3, TPM: 651.930481
Transcript ID: CHS.173403.1, TPM: 6.050723
Transcript ID: CHS.22266.4, TPM: 1066.533325
Transcript ID: CHS.20901.1, TPM: 0.0
Transcript ID: CHS.21618.1, TPM: 0.0
Transcript ID: CHS.22565.3, TPM: 0.0
Transcript ID: MSTRG.954.18, TPM: 80.356857
Transcript ID: CHS.21103.10, TPM: 39.788692
Transcript ID: CHS.22266.56, TPM: 314.834045
Transcript ID: CHS.22266.58, TPM: 209.352142
Transcript ID: MSTRG.954.19, TPM: 158.268295
Transcript ID: CHS.134289.3, TPM: 1.327619
Transcript ID: CHS.173287.1, TPM: 0.0
Transcript ID: CHS.20961.9, TPM: 806.304871
Transcript ID: CHS.23803.1, TPM: 0.0
Transcript ID: CHS.23577.9, TPM: 136.883545
Transcript ID: CHS.21459.18, TPM: 148.642487
Transcript ID: CHS.22063.3, TPM: 264.844757
Transcript ID: CHS.23590.8, TPM: 2377.973877
Transcript ID: CHS.128858.1, TPM: 0.0
Transcript ID: CHS.21459.10, TPM: 283.217499
Transcript ID: CHS.21459.11, TPM: 163.357407
Transcript ID: CHS.23577.6, TPM: 0.0
Transcript ID: CHS.22047.1, TPM: 2.435246
Transcript ID: CHS.22047.2, TPM: 4.925364
Transcript ID: CHS.23545.16, TPM: 156.289276
Transcript ID: CHS.23545.17, TPM: 115.072624
Transcript ID: CHS.23545.14, TPM: 76.272232
Transcript ID: CHS.23545.15, TPM: 765.715393
Transcript ID: MSTRG.1491.2, TPM: 45.686893
Transcript ID: CHS.173227.1, TPM: 0.0
Transcript ID: CHS.23625.1, TPM: 9.743383
Transcript ID: MSTRG.199.2, TPM: 112.583015
Transcript ID: MSTRG.199.4, TPM: 335.910217
Transcript ID: CHS.23778.2, TPM: 0.0
Transcript ID: MSTRG.199.8, TPM: 108.942734
Transcript ID: CHS.23778.1, TPM: 0.0
Transcript ID: MSTRG.1482.8, TPM: 14.131624
Transcript ID: MSTRG.1482.9, TPM: 22.705723
Transcript ID: CHS.21642.1, TPM: 0.0
Transcript ID: CHS.21830.2, TPM: 6.136136
Transcript ID: MSTRG.1032.1, TPM: 6.900761
Transcript ID: MSTRG.1066.7, TPM: 74.345558
Transcript ID: MSTRG.1066.8, TPM: 91.923538
Transcript ID: MSTRG.724.1, TPM: 57.636391
Transcript ID: CHS.21820.1, TPM: 597.588684
Transcript ID: CHS.21820.2, TPM: 1064.021484
Transcript ID: CHS.21543.1, TPM: 0.0
Transcript ID: CHS.22150.15, TPM: 12.000836
Transcript ID: CHS.22150.10, TPM: 198.370911
Transcript ID: CHS.23631.5, TPM: 20.135429
Transcript ID: CHS.22150.19, TPM: 11.462403
Transcript ID: CHS.21334.22, TPM: 1.96442
Transcript ID: CHS.23631.1, TPM: 176.74704
Transcript ID: CHS.21163.25, TPM: 2264.957275
Transcript ID: MSTRG.1711.1, TPM: 442.239044
Transcript ID: CHS.134460.1, TPM: 14.148165
Transcript ID: CHS.21743.30, TPM: 7.786427
Transcript ID: CHS.21918.12, TPM: 807.753296
Transcript ID: CHS.21918.10, TPM: 120.885826
Transcript ID: CHS.21918.16, TPM: 376.318817
Transcript ID: CHS.21918.17, TPM: 20.093414
Transcript ID: CHS.23259.9, TPM: 1925.371338
Transcript ID: CHS.21918.18, TPM: 320.704529
Transcript ID: CHS.21918.19, TPM: 2.077865
Transcript ID: CHS.23479.2, TPM: 0.0
Transcript ID: CHS.21691.18, TPM: 93.23925
Transcript ID: CHS.23269.4, TPM: 164.450531
Transcript ID: CHS.23125.20, TPM: 0.0
Transcript ID: CHS.23125.27, TPM: 0.0
Transcript ID: CHS.23125.26, TPM: 0.0
Transcript ID: CHS.22385.29, TPM: 105.011841
Transcript ID: CHS.20949.31, TPM: 46.669884
Transcript ID: CHS.22298.5, TPM: 690.749084
Transcript ID: CHS.22385.20, TPM: 48.233376
Transcript ID: CHS.20949.35, TPM: 269.194458
Transcript ID: CHS.22385.23, TPM: 126.350861
Transcript ID: CHS.22666.5, TPM: 256.705505
Transcript ID: MSTRG.1099.11, TPM: 50.874058
Transcript ID: CHS.22666.3, TPM: 2266.665039
Transcript ID: CHS.23334.11, TPM: 207.848999
Transcript ID: CHS.22049.2, TPM: 0.0
Transcript ID: CHS.23695.6, TPM: 0.0
Transcript ID: CHS.21742.3, TPM: 0.0
Transcript ID: CHS.21644.10, TPM: 0.0
Transcript ID: CHS.21742.5, TPM: 0.0
Transcript ID: CHS.22811.1, TPM: 180.080261
Transcript ID: CHS.22811.3, TPM: 563.689453
Transcript ID: CHS.21644.19, TPM: 35.57373
Transcript ID: CHS.22811.7, TPM: 129.077057
Transcript ID: CHS.22122.1, TPM: 0.0
Transcript ID: CHS.22303.1, TPM: 0.0
Transcript ID: CHS.142922.1, TPM: 24.219677
Transcript ID: CHS.173380.1, TPM: 0.0
Transcript ID: CHS.22501.95, TPM: 0.0
Transcript ID: CHS.165474.1, TPM: 0.0
Transcript ID: CHS.22501.90, TPM: 9.21335
Transcript ID: CHS.21344.1, TPM: 8.466595
Transcript ID: MSTRG.197.2, TPM: 3290.535889
Transcript ID: CHS.22478.6, TPM: 0.0
Transcript ID: CHS.22478.7, TPM: 0.0
Transcript ID: CHS.173253.1, TPM: 147.148148
Transcript ID: CHS.22825.5, TPM: 33.338535
Transcript ID: CHS.22825.6, TPM: 127.439003
Transcript ID: CHS.22478.1, TPM: 0.0
Transcript ID: MSTRG.1036.17, TPM: 95.964806
Transcript ID: CHS.22759.1, TPM: 433.667786
Transcript ID: CHS.23467.5, TPM: 0.0
Transcript ID: CHS.21209.2, TPM: 137.394806
Transcript ID: CHS.23467.1, TPM: 0.0
Transcript ID: MSTRG.1036.13, TPM: 51.328358
Transcript ID: MSTRG.1036.12, TPM: 121.991089
Transcript ID: CHS.128824.1, TPM: 18.808886
Transcript ID: CHS.134347.1, TPM: 90.501984
Transcript ID: MSTRG.1462.7, TPM: 204.1492
Transcript ID: MSTRG.213.6, TPM: 372.889618
Transcript ID: MSTRG.213.7, TPM: 26.951103
Transcript ID: CHS.22080.9, TPM: 0.0
Transcript ID: CHS.22080.8, TPM: 0.0
Transcript ID: CHS.22080.7, TPM: 0.0
Transcript ID: CHS.22080.6, TPM: 0.0
Transcript ID: CHS.22080.5, TPM: 0.0
Transcript ID: CHS.22080.4, TPM: 0.0
Transcript ID: CHS.22080.2, TPM: 0.0
Transcript ID: MSTRG.745.1, TPM: 678.35791
Transcript ID: CHS.21400.25, TPM: 0.0
Transcript ID: CHS.21332.8, TPM: 0.0
Transcript ID: CHS.21332.6, TPM: 0.0
Transcript ID: CHS.21332.7, TPM: 23.325138
Transcript ID: CHS.21332.5, TPM: 33.713219
Transcript ID: CHS.21332.2, TPM: 13.790258
Transcript ID: CHS.23893.5, TPM: 0.0
Transcript ID: CHS.158292.1, TPM: 0.0
Transcript ID: CHS.23657.1, TPM: 102.135323
Transcript ID: CHS.21020.10, TPM: 0.0
Transcript ID: MSTRG.1281.3, TPM: 61.499352
Transcript ID: CHS.22618.2, TPM: 45.986813
Transcript ID: MSTRG.1281.5, TPM: 46.810295
Transcript ID: CHS.134316.1, TPM: 0.0
Transcript ID: CHS.22094.28, TPM: 190.697006
Transcript ID: CHS.23518.2, TPM: 0.0
Transcript ID: MSTRG.1243.25, TPM: 208.027283
Transcript ID: CHS.158553.1, TPM: 0.0
Transcript ID: CHS.23608.11, TPM: 0.0
Transcript ID: CHS.21739.40, TPM: 619.36322
Transcript ID: CHS.22937.30, TPM: 11.35112
Transcript ID: CHS.22937.31, TPM: 33.069004
Transcript ID: CHS.22602.18, TPM: 56.163845
Transcript ID: CHS.22602.17, TPM: 31.966005
Transcript ID: MSTRG.878.8, TPM: 18.178669
Transcript ID: CHS.23419.3, TPM: 1.380514
Transcript ID: CHS.22602.11, TPM: 38.2159
Transcript ID: CHS.22418.8, TPM: 82.681831
Transcript ID: CHS.22418.9, TPM: 54.021534
Transcript ID: CHS.23185.2, TPM: 0.0
Transcript ID: CHS.23185.3, TPM: 2.131809
Transcript ID: CHS.23185.4, TPM: 0.0
Transcript ID: CHS.23185.6, TPM: 0.0
Transcript ID: CHS.163786.1, TPM: 0.0
Transcript ID: CHS.21699.3, TPM: 0.0
Transcript ID: CHS.21480.1, TPM: 2.780796
Transcript ID: CHS.175741.1, TPM: 0.0
Transcript ID: CHS.22743.6, TPM: 0.0
Transcript ID: CHS.23389.16, TPM: 12.154781
Transcript ID: CHS.21501.4, TPM: 60.345818
Transcript ID: CHS.173476.1, TPM: 0.246684
Transcript ID: CHS.22972.5, TPM: 133.626617
Transcript ID: CHS.21027.17, TPM: 29.346176
Transcript ID: CHS.21434.7, TPM: 143.801895
Transcript ID: CHS.21434.6, TPM: 510.325378
Transcript ID: CHS.21434.5, TPM: 160.434067
Transcript ID: CHS.21434.4, TPM: 549.716431
Transcript ID: CHS.21434.3, TPM: 79.248077
Transcript ID: CHS.21434.2, TPM: 223.820358
Transcript ID: CHS.21434.1, TPM: 64.256622
Transcript ID: MSTRG.619.2, TPM: 141.045212
Transcript ID: CHS.22916.2, TPM: 550.437012
Transcript ID: CHS.23219.14, TPM: 87.66674
Transcript ID: CHS.23219.15, TPM: 2.075104
Transcript ID: MSTRG.619.6, TPM: 193.066391
Transcript ID: MSTRG.619.7, TPM: 54.803837
Transcript ID: CHS.21434.9, TPM: 1038.735596
Transcript ID: MSTRG.619.5, TPM: 173.720398
Transcript ID: CHS.21271.8, TPM: 2.01814
Transcript ID: CHS.23051.28, TPM: 486.213287
Transcript ID: CHS.23051.21, TPM: 397.570801
Transcript ID: CHS.21271.1, TPM: 19.196756
Transcript ID: CHS.21271.2, TPM: 474.900848
Transcript ID: CHS.23051.22, TPM: 312.908539
Transcript ID: CHS.23051.25, TPM: 116.93499
Transcript ID: CHS.23051.24, TPM: 58.819786
Transcript ID: CHS.23051.27, TPM: 118.370445
Transcript ID: CHS.21271.7, TPM: 118.773811
Transcript ID: CHS.173513.1, TPM: 0.0
Transcript ID: CHS.175920.1, TPM: 0.0
Transcript ID: CHS.22736.10, TPM: 91.362656
Transcript ID: CHS.21162.43, TPM: 1.340851
Transcript ID: CHS.173440.1, TPM: 0.0
Transcript ID: CHS.23321.4, TPM: 53.730274
Transcript ID: CHS.131271.0, TPM: 0.0
Transcript ID: CHS.23321.5, TPM: 207.690948
Transcript ID: CHS.22899.1, TPM: 0.0
Transcript ID: MSTRG.573.12, TPM: 24.340919
Transcript ID: CHS.22080.13, TPM: 0.0
Transcript ID: CHS.22080.12, TPM: 0.0
Transcript ID: CHS.22080.11, TPM: 0.0
Transcript ID: CHS.22080.10, TPM: 0.362805
Transcript ID: CHS.22080.17, TPM: 0.0
Transcript ID: CHS.22080.16, TPM: 0.0
Transcript ID: CHS.22080.15, TPM: 0.0
Transcript ID: CHS.22734.16, TPM: 243.837814
Transcript ID: CHS.22080.18, TPM: 4.829057
Transcript ID: MSTRG.971.9, TPM: 38.958344
Transcript ID: MSTRG.971.8, TPM: 70.544991
Transcript ID: MSTRG.1526.1, TPM: 21.437119
Transcript ID: CHS.23179.10, TPM: 0.0
Transcript ID: CHS.23111.1, TPM: 0.0
Transcript ID: CHS.21190.1, TPM: 0.0
Transcript ID: CHS.21190.2, TPM: 0.0
Transcript ID: CHS.21063.4, TPM: 0.0
Transcript ID: CHS.21063.3, TPM: 8.451524
Transcript ID: CHS.21063.2, TPM: 0.0
Transcript ID: CHS.21063.1, TPM: 34.668907
Transcript ID: CHS.23179.14, TPM: 0.0
Transcript ID: CHS.23092.5, TPM: 0.0
Transcript ID: CHS.23092.4, TPM: 0.0
Transcript ID: CHS.21497.23, TPM: 13.245629
Transcript ID: CHS.23092.6, TPM: 0.0
Transcript ID: CHS.23092.1, TPM: 0.0
Transcript ID: CHS.23092.2, TPM: 0.0
Transcript ID: CHS.23846.1, TPM: 0.0
Transcript ID: CHS.23677.4, TPM: 0.0
Transcript ID: CHS.173414.1, TPM: 0.0
Transcript ID: MSTRG.1128.2, TPM: 25.530279
Transcript ID: MSTRG.1128.1, TPM: 64.846664
Transcript ID: CHS.23677.6, TPM: 0.0
Transcript ID: CHS.22852.48, TPM: 5.623462
Transcript ID: CHS.23785.14, TPM: 0.0
Transcript ID: CHS.21953.1, TPM: 0.0
Transcript ID: CHS.22419.15, TPM: 18.387339
Transcript ID: CHS.23607.32, TPM: 597.090576
Transcript ID: CHS.134405.1, TPM: 16.425364
Transcript ID: CHS.22419.16, TPM: 0.0
Transcript ID: CHS.21319.39, TPM: 0.0
Transcript ID: CHS.21406.9, TPM: 31.867926
Transcript ID: CHS.21319.37, TPM: 0.0
Transcript ID: CHS.21406.7, TPM: 36.264202
Transcript ID: CHS.23928.3, TPM: 0.0
Transcript ID: CHS.21406.1, TPM: 35.687889
Transcript ID: CHS.23928.1, TPM: 0.0
Transcript ID: CHS.22094.3, TPM: 35.247757
Transcript ID: CHS.22094.4, TPM: 0.0
Transcript ID: CHS.22094.5, TPM: 764.185669
Transcript ID: CHS.22094.6, TPM: 56.761127
Transcript ID: CHS.175737.2, TPM: 0.0
Transcript ID: CHS.173419.3, TPM: 0.0
Transcript ID: CHS.175737.1, TPM: 0.0
Transcript ID: MSTRG.479.2, TPM: 18.065952
Transcript ID: CHS.22499.50, TPM: 4.144751
Transcript ID: CHS.173478.1, TPM: 22.680201
Transcript ID: CHS.173478.2, TPM: 0.033313
Transcript ID: CHS.173478.3, TPM: 318.74646
Transcript ID: CHS.128929.1, TPM: 1.524644
Transcript ID: CHS.23481.27, TPM: 16.115999
Transcript ID: CHS.21350.9, TPM: 14.594182
Transcript ID: CHS.21350.2, TPM: 644.103333
Transcript ID: CHS.21350.1, TPM: 64.78373
Transcript ID: CHS.21350.6, TPM: 99.632141
Transcript ID: CHS.173558.2, TPM: 3.891738
Transcript ID: CHS.21657.58, TPM: 1.288428
Transcript ID: CHS.21657.59, TPM: 131.475143
Transcript ID: MSTRG.147.11, TPM: 10.506953
Transcript ID: CHS.22631.1, TPM: 0.0
Transcript ID: CHS.21613.1, TPM: 0.0
Transcript ID: CHS.21613.2, TPM: 0.0
Transcript ID: CHS.23842.1, TPM: 0.0
Transcript ID: CHS.166114.1, TPM: 1.858727
Transcript ID: CHS.23394.11, TPM: 0.0
Transcript ID: CHS.20920.6, TPM: 3009.520996
Transcript ID: CHS.20920.7, TPM: 18.02742
Transcript ID: MSTRG.1418.1, TPM: 378.871216
Transcript ID: CHS.158874.1, TPM: 0.0
Transcript ID: CHS.21912.1, TPM: 2.476176
Transcript ID: CHS.128962.1, TPM: 0.0
Transcript ID: CHS.173532.1, TPM: 28.27981
Transcript ID: CHS.23291.19, TPM: 24.527035
Transcript ID: CHS.23291.16, TPM: 22.740171
Transcript ID: CHS.23291.17, TPM: 25.782104
Transcript ID: CHS.23265.15, TPM: 422.883789
Transcript ID: CHS.23265.14, TPM: 208.631241
Transcript ID: CHS.23265.16, TPM: 179.788193
Transcript ID: CHS.23265.13, TPM: 198.650528
Transcript ID: CHS.22020.21, TPM: 117.16188
Transcript ID: CHS.22183.1, TPM: 0.0
Transcript ID: MSTRG.985.1, TPM: 323.946808
Transcript ID: CHS.22228.17, TPM: 864.743652
Transcript ID: CHS.22228.13, TPM: 518.403381
Transcript ID: CHS.22002.5, TPM: 0.0
Transcript ID: CHS.22002.6, TPM: 0.0
Transcript ID: CHS.21253.2, TPM: 416.273315
Transcript ID: CHS.21253.3, TPM: 579.350769
Transcript ID: CHS.22002.8, TPM: 0.0
Transcript ID: MSTRG.1516.12, TPM: 236.201111
Transcript ID: CHS.23571.4, TPM: 171.931763
Transcript ID: MSTRG.1516.10, TPM: 520.940369
Transcript ID: MSTRG.1516.11, TPM: 36.533524
Transcript ID: MSTRG.1188.1, TPM: 145.315399
Transcript ID: CHS.60379.1, TPM: 2.8792
Transcript ID: MSTRG.1188.6, TPM: 37.274471
Transcript ID: CHS.173537.1, TPM: 115.817032
Transcript ID: CHS.23081.1, TPM: 56.474113
Transcript ID: CHS.173555.1, TPM: 0.0
Transcript ID: CHS.23034.17, TPM: 0.0
Transcript ID: CHS.23081.2, TPM: 70.023262
Transcript ID: CHS.22169.1, TPM: 176.623032
Transcript ID: CHS.21528.4, TPM: 11.617496
Transcript ID: CHS.21528.9, TPM: 0.0
Transcript ID: CHS.21528.8, TPM: 0.0
Transcript ID: CHS.22034.8, TPM: 619.941711
Transcript ID: CHS.22109.5, TPM: 0.0
Transcript ID: CHS.22109.4, TPM: 247.608734
Transcript ID: CHS.22109.1, TPM: 149.156723
Transcript ID: MSTRG.1579.1, TPM: 29.875267
Transcript ID: CHS.23415.22, TPM: 33.496746
Transcript ID: CHS.21393.1, TPM: 0.0
Transcript ID: CHS.21393.3, TPM: 0.0
Transcript ID: CHS.23142.4, TPM: 4.917505
Transcript ID: CHS.23142.3, TPM: 337.623444
Transcript ID: CHS.158917.1, TPM: 47.521671
Transcript ID: CHS.21393.8, TPM: 0.0
Transcript ID: CHS.23142.9, TPM: 103.810944
Transcript ID: CHS.23629.25, TPM: 43.092308
Transcript ID: MSTRG.1308.6, TPM: 19.423599
Transcript ID: CHS.143846.1, TPM: 0.0
Transcript ID: CHS.23629.11, TPM: 0.0
Transcript ID: CHS.23629.10, TPM: 40.375156
Transcript ID: CHS.23629.13, TPM: 16.802933
Transcript ID: CHS.173321.1, TPM: 0.0
Transcript ID: CHS.143846.5, TPM: 0.0
Transcript ID: CHS.21132.38, TPM: 21.038589
Transcript ID: CHS.21132.39, TPM: 11.28104
Transcript ID: MSTRG.1196.12, TPM: 45.207558
Transcript ID: MSTRG.277.3, TPM: 352.312561
Transcript ID: MSTRG.1196.10, TPM: 100.070496
Transcript ID: CHS.21132.37, TPM: 10.836998
Transcript ID: CHS.21132.30, TPM: 20.679707
Transcript ID: CHS.21132.31, TPM: 4.591611
Transcript ID: CHS.21132.32, TPM: 0.0
Transcript ID: MSTRG.277.5, TPM: 217.978043
Transcript ID: CHS.166082.1, TPM: 0.0
Transcript ID: CHS.23427.41, TPM: 0.0
Transcript ID: MSTRG.22.1, TPM: 36.65794
Transcript ID: CHS.23142.13, TPM: 129.083389
Transcript ID: CHS.23142.11, TPM: 10.005165
Transcript ID: CHS.23813.12, TPM: 0.0
Transcript ID: CHS.23142.17, TPM: 5.468509
Transcript ID: CHS.173194.2, TPM: 0.0
Transcript ID: CHS.173194.1, TPM: 0.0
Transcript ID: MSTRG.593.4, TPM: 266.477264
Transcript ID: CHS.20987.1, TPM: 0.0
Transcript ID: MSTRG.22.4, TPM: 98.667564
Transcript ID: CHS.20896.1, TPM: 7.616394
Transcript ID: CHS.21570.18, TPM: 48.117672
Transcript ID: CHS.22968.14, TPM: 571.673645
Transcript ID: CHS.173349.1, TPM: 3.728389
Transcript ID: CHS.22805.10, TPM: 27.261349
Transcript ID: CHS.22805.11, TPM: 17.741331
Transcript ID: CHS.22805.12, TPM: 0.0
Transcript ID: CHS.22805.13, TPM: 0.0
Transcript ID: CHS.134357.6, TPM: 0.0
Transcript ID: CHS.23444.2, TPM: 246.374084
Transcript ID: CHS.23444.3, TPM: 50.142532
Transcript ID: CHS.23444.4, TPM: 129.998978
Transcript ID: MSTRG.772.14, TPM: 112.002716
Transcript ID: CHS.173270.1, TPM: 100.749756
Transcript ID: MSTRG.772.10, TPM: 32.472095
Transcript ID: MSTRG.772.11, TPM: 10.904888
Transcript ID: MSTRG.772.12, TPM: 47.73032
Transcript ID: MSTRG.772.13, TPM: 33.333355
Transcript ID: MSTRG.1286.1, TPM: 91.069366
Transcript ID: MSTRG.82.1, TPM: 100.50444
Transcript ID: CHS.128823.1, TPM: 291.379181
Transcript ID: CHS.23880.1, TPM: 0.0
Transcript ID: CHS.158421.1, TPM: 0.0
Transcript ID: CHS.128910.1, TPM: 1.149087
Transcript ID: CHS.23880.3, TPM: 0.0
Transcript ID: CHS.22815.20, TPM: 15.802687
Transcript ID: CHS.173499.1, TPM: 409.027527
Transcript ID: CHS.173200.3, TPM: 13.471235
Transcript ID: CHS.173200.2, TPM: 1.544808
Transcript ID: CHS.173200.1, TPM: 39.648834
Transcript ID: CHS.22911.45, TPM: 22.128614
Transcript ID: CHS.22433.8, TPM: 89.501129
Transcript ID: CHS.22911.46, TPM: 0.0
Transcript ID: CHS.22433.4, TPM: 230.455276
Transcript ID: CHS.22433.7, TPM: 625.96283
Transcript ID: CHS.22433.6, TPM: 184.126648
Transcript ID: CHS.23138.1, TPM: 0.0
Transcript ID: CHS.22433.3, TPM: 0.0
Transcript ID: CHS.22433.2, TPM: 45.450985
Transcript ID: CHS.23312.27, TPM: 0.0
Transcript ID: CHS.22868.23, TPM: 78.896896
Transcript ID: CHS.158428.1, TPM: 0.0
Transcript ID: CHS.23158.2, TPM: 0.0
Transcript ID: MSTRG.779.1, TPM: 10.466521
Transcript ID: MSTRG.1359.3, TPM: 47.202858
Transcript ID: CHS.128918.1, TPM: 0.0
Transcript ID: MSTRG.1060.10, TPM: 131.938889
Transcript ID: MSTRG.1060.11, TPM: 101.166451
Transcript ID: CHS.21526.1, TPM: 16.568241
Transcript ID: CHS.23887.21, TPM: 0.0
Transcript ID: CHS.173491.1, TPM: 0.19536
Transcript ID: CHS.130786.1, TPM: 0.0
Transcript ID: MSTRG.180.2, TPM: 17.287029
Transcript ID: CHS.20991.4, TPM: 0.0
Transcript ID: CHS.22540.2, TPM: 1968.100342
Transcript ID: CHS.22540.3, TPM: 1504.308228
Transcript ID: CHS.21294.1, TPM: 0.0
Transcript ID: CHS.22540.1, TPM: 893.839661
Transcript ID: CHS.143843.1, TPM: 0.0
Transcript ID: CHS.22075.14, TPM: 268.114899
Transcript ID: CHS.22075.13, TPM: 2689.83374
Transcript ID: CHS.22075.12, TPM: 758.388062
Transcript ID: CHS.22075.11, TPM: 361.829498
Transcript ID: CHS.23051.2, TPM: 0.0
Transcript ID: CHS.166152.2, TPM: 1.105837
Transcript ID: CHS.166152.1, TPM: 27.084354
Transcript ID: CHS.21232.16, TPM: 1665.795532
Transcript ID: CHS.21865.3, TPM: 2388.750732
Transcript ID: CHS.166715.1, TPM: 1.510513
Transcript ID: CHS.21313.5, TPM: 145.113785
Transcript ID: CHS.21232.10, TPM: 481.751465
Transcript ID: MSTRG.859.1, TPM: 268.139008
Transcript ID: CHS.22812.7, TPM: 176.809265
Transcript ID: CHS.22678.4, TPM: 256.929779
Transcript ID: CHS.21098.3, TPM: 470.478851
Transcript ID: CHS.22584.6, TPM: 288.371796
Transcript ID: CHS.23211.21, TPM: 8.805238
Transcript ID: CHS.23211.20, TPM: 0.0
Transcript ID: CHS.21098.4, TPM: 139.256851
Transcript ID: CHS.134401.1, TPM: 0.0
Transcript ID: CHS.21725.15, TPM: 2.784786
Transcript ID: MSTRG.845.4, TPM: 85.818008
Transcript ID: CHS.23709.14, TPM: 0.0
Transcript ID: CHS.23709.15, TPM: 0.0
Transcript ID: CHS.22620.4, TPM: 0.0
Transcript ID: CHS.23709.10, TPM: 0.0
Transcript ID: CHS.23709.11, TPM: 0.0
Transcript ID: CHS.23709.12, TPM: 0.0
Transcript ID: CHS.23709.13, TPM: 0.0
Transcript ID: CHS.22620.3, TPM: 21.646387
Transcript ID: CHS.21520.30, TPM: 210.020111
Transcript ID: CHS.23709.18, TPM: 0.0
Transcript ID: CHS.23709.19, TPM: 0.0
Transcript ID: CHS.22620.2, TPM: 68.617508
Transcript ID: MSTRG.573.9, TPM: 3.981099
Transcript ID: MSTRG.573.8, TPM: 4.983987
Transcript ID: CHS.21764.20, TPM: 17.522806
Transcript ID: CHS.21764.21, TPM: 59.754826
Transcript ID: CHS.22956.5, TPM: 0.0
Transcript ID: CHS.21620.4, TPM: 32.542854
Transcript ID: CHS.173209.1, TPM: 8.761814
Transcript ID: MSTRG.573.5, TPM: 31.830765
Transcript ID: MSTRG.573.4, TPM: 128.909119
Transcript ID: MSTRG.573.7, TPM: 6.100814
Transcript ID: MSTRG.573.6, TPM: 3.335421
Transcript ID: MSTRG.120.5, TPM: 155.682739
Transcript ID: MSTRG.120.7, TPM: 25.58239
Transcript ID: MSTRG.120.6, TPM: 13.192814
Transcript ID: CHS.23781.2, TPM: 0.0
Transcript ID: CHS.21166.19, TPM: 0.18805
Transcript ID: CHS.21166.18, TPM: 17.269697
Transcript ID: CHS.21616.11, TPM: 174.313583
Transcript ID: CHS.22456.15, TPM: 643.120422
Transcript ID: CHS.21166.17, TPM: 47.487358
Transcript ID: CHS.22456.13, TPM: 0.0
Transcript ID: CHS.173347.1, TPM: 7.111259
Transcript ID: CHS.22682.16, TPM: 0.0
Transcript ID: CHS.22682.15, TPM: 0.0
Transcript ID: CHS.22682.14, TPM: 0.0
Transcript ID: CHS.22682.13, TPM: 0.0
Transcript ID: CHS.22682.12, TPM: 0.0
Transcript ID: CHS.22682.11, TPM: 0.0
Transcript ID: CHS.22682.10, TPM: 0.0
Transcript ID: CHS.23781.1, TPM: 0.0
Transcript ID: CHS.22682.19, TPM: 0.0
Transcript ID: CHS.22489.9, TPM: 92.099815
Transcript ID: CHS.21425.76, TPM: 152.149704
Transcript ID: CHS.21214.3, TPM: 349.023102
Transcript ID: CHS.22973.40, TPM: 1088.235229
Transcript ID: CHS.21214.6, TPM: 1237.299438
Transcript ID: CHS.21214.5, TPM: 331.964233
Transcript ID: CHS.21214.4, TPM: 1076.326538
Transcript ID: CHS.23297.2, TPM: 0.0
Transcript ID: CHS.23297.3, TPM: 0.0
Transcript ID: CHS.22680.16, TPM: 134.15271
Transcript ID: CHS.23297.4, TPM: 2065.151611
Transcript ID: MSTRG.1724.8, TPM: 58.878685
Transcript ID: CHS.22680.1, TPM: 803.851746
Transcript ID: CHS.21453.7, TPM: 0.0
